gain	11	14	-144.19
gain	14	11	-145.36
gain	11	15	-133.74
gain	15	11	-134.16
gain	11	16	-130.54
gain	16	11	-131.19
gain	11	17	-129.11
gain	17	11	-129.37
gain	11	18	-118.70
gain	18	11	-118.86
gain	11	19	-124.01
gain	19	11	-123.17
gain	11	20	-125.48
gain	20	11	-125.43
gain	11	21	-142.57
gain	21	11	-142.23
gain	11	22	-141.53
gain	22	11	-141.08
gain	11	23	-134.61
gain	23	11	-135.67
gain	11	24	-130.18
gain	24	11	-130.59
gain	11	25	-127.15
gain	25	11	-127.61
gain	11	26	-126.88
gain	26	11	-128.62
gain	11	27	-137.95
gain	27	11	-139.39
gain	11	28	-148.33
gain	28	11	-147.65
gain	11	29	-146.12
gain	29	11	-146.10
gain	11	30	-139.49
gain	30	11	-138.03
gain	11	31	-137.81
gain	31	11	-138.95
gain	11	32	-136.95
gain	32	11	-136.05
gain	11	33	-138.14
gain	33	11	-138.69
gain	11	34	-136.25
gain	34	11	-137.10
gain	11	35	-151.40
gain	35	11	-152.20
gain	11	36	-145.96
gain	36	11	-146.55
gain	11	37	-147.46
gain	37	11	-145.89
gain	11	38	-143.71
gain	38	11	-142.84
gain	11	39	-138.12
gain	39	11	-137.70
gain	11	40	-138.72
gain	40	11	-139.26
gain	11	41	-141.35
gain	41	11	-142.25
gain	11	42	-149.69
gain	42	11	-148.48
gain	11	43	-152.56
gain	43	11	-151.91
gain	11	44	-147.16
gain	44	11	-146.50
gain	11	45	-147.46
gain	45	11	-146.85
gain	11	46	-146.53
gain	46	11	-147.14
gain	11	47	-147.22
gain	47	11	-146.46
gain	11	48	-147.02
gain	48	11	-146.45
gain	12	13	-93.00
gain	13	12	-94.50
gain	12	14	-144.33
gain	14	12	-146.41
gain	12	15	-133.50
gain	15	12	-134.82
gain	12	16	-129.44
gain	16	12	-130.98
gain	12	17	-132.17
gain	17	12	-133.32
gain	12	18	-115.39
gain	18	12	-116.45
gain	12	19	-124.90
gain	19	12	-124.97
gain	12	20	-121.76
gain	20	12	-122.61
gain	12	21	-140.22
gain	21	12	-140.78
gain	12	22	-146.88
gain	22	12	-147.33
gain	12	23	-136.36
gain	23	12	-138.33
gain	12	24	-133.34
gain	24	12	-134.66
gain	12	25	-124.48
gain	25	12	-125.84
gain	12	26	-122.67
gain	26	12	-125.31
gain	12	27	-127.45
gain	27	12	-129.79
gain	12	28	-143.75
gain	28	12	-143.97
gain	12	29	-138.72
gain	29	12	-139.60
gain	12	30	-144.33
gain	30	12	-143.78
gain	12	31	-145.33
gain	31	12	-147.37
gain	12	32	-132.84
gain	32	12	-132.84
gain	12	33	-129.35
gain	33	12	-130.81
gain	12	34	-136.52
gain	34	12	-138.27
gain	12	35	-151.00
gain	35	12	-152.70
gain	12	36	-144.51
gain	36	12	-146.00
gain	12	37	-136.87
gain	37	12	-136.20
gain	12	38	-139.52
gain	38	12	-139.55
gain	12	39	-138.96
