STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
744989,14747, 20140331,   33.0,24,   24.0,24, 1022.1,24,  996.0,24,  10.0,24,   4.6,24,   7.0, 999.9,   44.1 ,  21.9 , 0.01G,999.9, 000000,
744989,14747, 20140401,   47.3,24,   27.8,24, 1015.9,23,  990.1,24,  10.0,24,   8.8,24,  18.1,  29.9,   69.1 ,  21.9 , 0.00G,999.9, 000000,
744989,14747, 20140402,   39.8,24,   27.5,24, 1019.3,24,  993.7,24,  10.0,24,   9.6,24,  15.9,  27.0,   50.0*,  33.1*, 0.00G,999.9, 000000,
744989,14747, 20140403,   33.8,24,   25.6,24, 1021.3,24,  995.3,24,  10.0,24,   5.9,24,  13.0, 999.9,   44.1 ,  26.1 , 0.00G,999.9, 000000,
744989,14747, 20140404,   46.6,24,   40.5,24, 1005.6,19,  980.3,24,   9.5,24,  12.6,24,  27.0,  41.0,   54.0 ,  26.1 , 0.00G,999.9, 010000,
744989,14747, 20140405,   35.7,24,   27.6,24, 1012.7,16,  987.2,24,   9.8,24,  19.1,24,  26.0,  39.0,   54.0 ,  32.0 , 0.28G,999.9, 011000,
744989,14747, 20140406,   36.9,24,   23.9,24, 1022.8,24,  996.8,24,  10.0,24,   5.8,24,   9.9, 999.9,   46.0 ,  28.0 , 0.00G,999.9, 000000,
744989,14747, 20140407,   40.8,24,   29.1,24, 1013.2,24,  987.6,24,   9.8,24,   5.5,24,  14.0,  20.0,   52.0 ,  28.0 , 0.00G,999.9, 010000,
744989,14747, 20140408,   40.2,24,   36.6,24, 1000.1,14,  973.3,24,   6.1,24,  10.9,24,  21.0,  28.0,   52.0 ,  28.9 , 0.77G,999.9, 111000,
744989,14747, 20140409,   39.7,24,   31.4,24, 1011.5,23,  986.0,24,   9.4,24,   6.4,24,  13.0,  20.0,   51.1 ,  30.0 , 0.03G,999.9, 000000,
744989,14747, 20140410,   52.0,24,   28.8,24, 1012.6,23,  987.2,24,  10.0,24,  15.5,24,  26.0,  35.9,   70.0 ,  30.0 , 0.00G,999.9, 000000,
744989,14747, 20140411,   48.0,24,   43.1,24, 1015.4,15,  989.9,24,   5.8,24,   6.6,24,  28.9,  39.0,   70.0 ,  36.0 , 0.25G,999.9, 110000,
744989,14747, 20140412,   50.4,24,   37.4,24, 1019.5,24,  994.0,24,   9.9,24,   5.0,24,   8.9,  18.1,   64.0 ,  35.1 , 0.02G,999.9, 000000,
744989,14747, 20140413,   61.5,24,   43.7,24, 1011.5,23,  986.6,24,  10.0,24,   9.7,24,  18.1,  31.1,   78.1 ,  35.1 , 0.01G,999.9, 010010,
744989,14747, 20140414,   64.7,24,   49.9,24, 1004.6,21,  980.0,24,   9.5,24,  13.0,24,  26.0,  41.0,   78.1 ,  39.9 , 0.00G,999.9, 010000,
744989,14747, 20140415,   36.5,24,   33.4,24, 1008.3,11,  982.5,24,   5.6,24,   8.4,24,  15.9,  22.9,   55.9*,  28.9*, 0.61G,999.9, 111000,
744989,14747, 20140416,   27.9,24,   14.6,24, 1029.5,24, 1003.2,24,  10.0,24,   6.0,24,  11.1, 999.9,   41.0 ,  19.9 , 0.11G,999.9, 000000,
744989,14747, 20140417,   42.3,24,   20.9,24, 1031.7,24, 1005.6,24,  10.0,24,   7.2,24,  14.0,  22.0,   62.1 ,  19.9 , 0.00G,999.9, 000000,
744989,14747, 20140418,   50.9,24,   29.1,24, 1025.7,24, 1000.1,24,  10.0,24,  11.8,24,  18.1,  29.9,   55.9*,  46.9*, 0.00G,999.9, 000000,
744989,14747, 20140419,   41.2,24,   31.3,24, 1028.9,24, 1003.1,24,   9.6,24,   6.2,24,  14.0,  19.0,   57.0 ,  28.0 , 0.00G,999.9, 000000,
744989,14747, 20140420,   47.1,24,   25.9,24, 1027.2,24, 1001.4,24,  10.0,24,   4.5,24,   8.9, 999.9,   64.0 ,  28.0 , 0.00G,999.9, 000000,
744989,14747, 20140421,   58.6,24,   30.2,24, 1016.7,24,  991.5,24,  10.0,24,   8.5,23,  18.1,  29.9,   71.1 ,  30.9 , 0.00G,999.9, 000000,
744989,14747, 20140422,   53.0,24,   42.3,24, 1005.5,18,  980.2,24,   6.8,24,  10.4,24,  18.1,  28.9,   71.1 ,  41.0 , 0.16G,999.9, 110000,
744989,14747, 20140423,   39.2,24,   32.5,24, 1012.5,21,  986.7,24,   9.9,24,  10.0,24,  20.0,  25.1,   45.0*,  36.0*, 0.15G,999.9, 010000,
744989,14747, 20140424,   38.8,24,   21.5,24, 1020.4,24,  994.6,24,  10.0,24,   4.2,24,   8.9, 999.9,   51.1 ,  24.1 , 0.00G,999.9, 000000,
744989,14747, 20140425,   51.2,24,   26.8,24, 1009.6,23,  984.1,24,   9.4,24,   6.4,24,  17.1,  28.9,   66.0*,  39.9*, 0.00G,999.9, 010000,
744989,14747, 20140426,   43.0,24,   37.4,24, 1010.8,17,  984.9,24,   7.0,24,  10.5,24,  17.1,  25.1,   48.0*,  37.9*, 0.22G,999.9, 010000,
744989,14747, 20140427,   41.9,24,   32.3,24, 1020.5,22,  994.3,24,  10.0,24,   6.2,24,  11.1, 999.9,   50.0 ,  37.0 , 0.01G,999.9, 000000,
744989,14747, 20140428,   47.2,24,   30.6,24, 1018.8,24,  993.2,24,  10.0,24,   8.5,24,  15.9,  25.1,   61.0 ,  36.0 , 0.00G,999.9, 000000,
744989,14747, 20140429,   53.2,24,   40.4,24, 1011.2,24,  986.0,24,   9.8,24,  18.5,24,  32.1,  51.1,   61.0 ,  36.0 , 0.01G,999.9, 010000,
744989,14747, 20140430,   51.2,24,   43.7,24, 1013.1,22,  987.9,24,   9.4,24,  13.9,24,  28.9,  41.0,   57.9 ,  46.9 , 0.18G,999.9, 010010,
744989,14747, 20140501,   52.1,24,   42.5,24, 1008.7,21,  983.6,24,   9.8,24,  11.0,24,  19.0,  29.9,   57.0 ,  46.9 , 0.34G,999.9, 010000,
744989,14747, 20140502,   48.2,24,   39.1,24, 1009.0,19,  983.5,24,   9.5,24,  13.1,24,  18.1,  27.0,   57.0 ,  43.0 , 0.03G,999.9, 010000,
744989,14747, 20140503,   50.7,24,   42.2,24, 1007.8,23,  982.7,24,   9.8,24,   9.3,24,  18.1,  34.0,   60.1 ,  43.0 , 0.06G,999.9, 010000,
744989,14747, 20140504,   46.6,24,   35.9,24, 1010.5,24,  985.2,24,  10.0,24,  10.7,24,  15.9,  22.0,   60.1 ,  42.1 , 0.12G,999.9, 010000,
744989,14747, 20140505,   44.1,24,   33.6,24, 1017.5,24,  992.0,24,  10.0,24,   5.2,24,   8.9, 999.9,   55.0 ,  35.1 , 0.00G,999.9, 000000,
744989,14747, 20140506,   47.3,24,   33.9,24, 1017.1,24,  991.6,24,  10.0,24,   3.7,24,   8.9, 999.9,   57.0 ,  35.1 , 0.00G,999.9, 000000,
744989,14747, 20140507,   52.2,24,   34.1,24, 1020.2,24,  994.7,24,  10.0,24,   5.4,24,   8.9,  17.1,   66.0 ,  37.0 , 0.00G,999.9, 000000,
744989,14747, 20140508,   61.2,24,   48.7,24, 1017.2,23,  992.0,24,  10.0,24,   4.3,24,   9.9, 999.9,   73.9 ,  39.0 , 0.00G,999.9, 010000,
744989,14747, 20140509,   72.4,23,   55.2,23, 1012.9,23,  988.2,23,  10.0,23,   7.7,23,  15.9,  28.0,   82.9 ,  50.0 , 0.00G,999.9, 010000,
744989,14747, 20140510,   61.7,24,   49.3,24, 1011.4,24,  986.6,24,  10.0,24,  11.8,24,  19.0,  29.9,   82.9 ,  55.0 , 0.10G,999.9, 010000,
744989,14747, 20140511,   57.2,24,   39.1,24, 1017.8,24,  992.5,24,  10.0,24,   5.2,24,  11.1, 999.9,   70.0 ,  43.0 , 0.00G,999.9, 000000,
744989,14747, 20140512,   65.5,24,   53.1,24, 1017.8,23,  992.8,24,   9.7,24,   5.7,24,   9.9,  19.0,   75.0 ,  43.0 , 0.00G,999.9, 010000,
744989,14747, 20140513,   72.0,24,   62.6,24, 1016.2,18,  991.7,24,   8.6,24,   6.8,24,  17.1,  22.9,   84.0 ,  59.0 , 2.13G,999.9, 010010,
744989,14747, 20140514,   66.9,24,   61.3,24, 1017.7,20,  992.8,24,   8.6,24,   6.6,24,  18.1,  27.0,   84.0 ,  59.0 , 0.09G,999.9, 010010,
744989,14747, 20140515,   67.2,24,   58.1,24, 1011.8,18,  987.6,24,   8.9,24,  14.7,24,  28.9,  44.1,   75.0 ,  53.1 , 0.42G,999.9, 010010,
744989,14747, 20140516,   47.6,24,   41.8,24, 1014.3,18,  989.1,24,   9.0,24,   9.4,24,  15.9,  21.0,   53.1*,  45.0*, 0.63G,999.9, 010000,
744989,14747, 20140517,   45.0,24,   37.5,24, 1018.3,24,  992.7,24,  10.0,24,   5.4,24,   9.9,  17.1,   52.0 ,  39.0 , 0.15G,999.9, 000000,
744989,14747, 20140518,   48.9,24,   35.9,24, 1024.3,24,  998.6,24,  10.0,24,   6.7,24,  11.1,  18.1,   60.1 ,  39.0 , 0.00G,999.9, 000000,
744989,14747, 20140519,   55.0,24,   34.1,24, 1024.4,24,  998.9,24,  10.0,24,   9.0,24,  15.0,  21.0,   64.9 ,  39.0 , 0.00G,999.9, 000000,
744989,14747, 20140520,   54.5,24,   43.4,24, 1021.1,23,  995.6,24,   9.3,24,   3.6,24,   8.9, 999.9,   69.1 ,  44.1 , 0.00G,999.9, 010010,
744989,14747, 20140521,   61.3,24,   55.2,24, 1012.0,17,  987.3,24,   9.8,24,   6.8,24,  18.1,  22.0,   70.0 ,  44.1 , 0.60G,999.9, 010010,
744989,14747, 20140522,   59.0,24,   54.7,24, 1010.7,12,  986.2,24,   6.9,24,   7.0,24,  18.1,  27.0,   70.0 ,  53.1 , 0.32G,999.9, 010010,
744989,14747, 20140523,   51.5,24,   45.8,24, 1016.6,18,  991.3,24,   9.7,24,  10.2,24,  15.0,  22.0,   66.0 ,  46.9 , 0.20G,999.9, 010000,
744989,14747, 20140524,   55.5,24,   46.6,24, 1020.5,22,  995.1,24,  10.0,24,   8.5,24,  12.0, 999.9,   64.9 ,  46.9 , 0.02G,999.9, 010000,
744989,14747, 20140525,   60.7,24,   43.3,24, 1020.9,24,  995.7,24,  10.0,24,   5.9,24,   8.9, 999.9,   73.0 ,  45.0 , 0.00G,999.9, 000000,
744989,14747, 20140526,   67.3,24,   46.5,24, 1017.7,24,  992.7,24,  10.0,24,   9.6,24,  17.1,  22.9,   75.9 ,  45.0 , 0.00G,999.9, 000000,
744989,14747, 20140527,   71.2,24,   57.4,24, 1012.4,24,  987.7,24,   9.6,24,   9.7,24,  19.0,  26.0,   77.0 ,  59.0 , 0.00G,999.9, 010000,
744989,14747, 20140528,   65.3,24,   57.7,24, 1014.6,20,  989.2,24,   8.0,24,   7.3,24,  14.0,  21.0,   77.0 ,  57.9 , 0.08G,999.9, 110000,
744989,14747, 20140529,   57.1,24,   50.2,24, 1019.4,17,  994.3,24,  10.0,24,   6.1,24,  11.1, 999.9,   70.0 ,  48.0 , 0.00G,999.9, 000000,
744989,14747, 20140530,   60.2,24,   50.7,24, 1021.4,20,  996.1,24,   7.5,24,   3.2,24,   7.0, 999.9,   72.0 ,  46.9 , 0.00G,999.9, 100000,
744989,14747, 20140531,   61.9,24,   44.7,24, 1023.6,24,  998.4,24,  10.0,24,   5.6,24,  15.0,  20.0,   73.0 ,  46.9 , 0.00G,999.9, 000000,
744989,14747, 20140601,   67.9,24,   41.2,24, 1022.8,24,  997.8,24,  10.0,24,   8.5,24,  17.1,  22.0,   80.1 ,  46.9 , 0.00G,999.9, 010000,
744989,14747, 20140602,   73.2,24,   59.0,24, 1017.3,22,  992.4,24,   9.7,24,  11.8,24,  18.1,  31.1,   84.0 ,  57.0 , 0.00G,999.9, 010010,
744989,14747, 20140603,   73.3,24,   63.2,24, 1011.2,20,  986.6,24,   8.9,24,  12.4,24,  19.0,  27.0,   84.0 ,  66.0 , 0.59G,999.9, 010000,
744989,14747, 20140604,   61.6,24,   51.7,24, 1012.0,24,  987.1,24,  10.0,24,   5.1,24,   9.9,  15.9,   80.1 ,  51.1 , 0.02G,999.9, 000000,
744989,14747, 20140605,   58.0,24,   49.1,24, 1009.9,24,  984.9,24,   9.9,24,   7.7,24,  17.1,  22.0,   69.1 ,  48.0 , 0.00G,999.9, 000000,
744989,14747, 20140606,   57.3,24,   45.9,24, 1015.4,24,  990.3,24,  10.0,24,   4.8,24,   8.9, 999.9,   69.1 ,  44.1 , 0.00G,999.9, 000000,
744989,14747, 20140607,   62.4,24,   45.8,24, 1017.0,24,  992.0,24,  10.0,24,   4.9,24,   8.9,  15.9,   73.9 ,  44.1 , 0.00G,999.9, 000000,
744989,14747, 20140608,   61.0,24,   53.3,24, 1012.2,18,  986.7,24,   8.3,24,   4.3,24,  14.0,  21.0,   73.9 ,  48.0 , 0.00G,999.9, 010000,
744989,14747, 20140609,   62.6,24,   56.9,24, 1013.7,21,  988.8,24,   7.9,24,   4.2,24,  11.1,  20.0,   73.9 ,  50.0 , 0.77G,999.9, 100000,
744989,14747, 20140610,   66.6,24,   59.6,24, 1013.9,24,  989.0,24,   9.4,24,   3.7,24,  11.1, 999.9,   75.0 ,  52.0 , 0.00G,999.9, 000000,
744989,14747, 20140611,   73.5,24,   63.2,24, 1011.3,24,  986.6,24,  10.0,24,   8.1,24,  17.1,  25.1,   82.0 ,  55.9 , 0.00G,999.9, 010000,
744989,14747, 20140612,   72.4,24,   63.7,24, 1009.0,22,  984.4,24,   9.5,24,  11.3,24,  19.0,  31.1,   80.1*,  68.0*, 0.06G,999.9, 110010,
744989,14747, 20140613,   68.1,24,   61.4,24, 1008.4,20,  983.9,24,   9.1,24,   8.2,24,  15.9,  24.1,   81.0 ,  64.9 , 0.36G,999.9, 010010,
744989,14747, 20140614,   58.0,24,   46.3,24, 1017.2,22,  992.0,24,  10.0,24,   9.9,24,  13.0,  22.0,   75.0 ,  53.1 , 0.04G,999.9, 000000,
744989,14747, 20140615,   60.0,24,   50.0,24, 1021.0,24,  995.8,24,  10.0,24,   4.4,24,   8.9,  22.0,   73.9 ,  46.9 , 0.00G,999.9, 000000,
744989,14747, 20140616,   70.4,24,   57.2,24, 1017.7,24,  992.8,24,   9.9,24,   8.0,24,  15.9,  22.0,   82.0 ,  46.9 , 0.00G,999.9, 000000,
744989,14747, 20140617,   76.1,24,   63.2,24, 1014.8,24,  990.2,24,   9.8,24,   8.5,24,  20.0,  29.9,   90.0 ,  53.1 , 0.00G,999.9, 010000,
744989,14747, 20140618,   70.3,24,   61.9,24, 1015.1,23,  990.4,24,  10.0,24,   6.4,23,  13.0,  24.1,   90.0 ,  61.0 , 0.02G,999.9, 010000,
744989,14747, 20140619,   68.8,24,   58.7,24, 1018.1,21,  993.2,24,   9.1,24,   6.5,24,  12.0,  21.0,   75.9 ,  64.0 , 0.40G,999.9, 010010,
744989,14747, 20140620,   60.5,24,   46.9,24, 1018.9,24,  993.8,24,  10.0,24,   3.8,24,   8.9, 999.9,   75.0 ,  46.0 , 0.01G,999.9, 000000,
744989,14747, 20140621,   63.7,24,   46.0,24, 1014.4,24,  989.3,24,  10.0,24,   6.1,24,  11.1, 999.9,   75.0 ,  46.0 , 0.00G,999.9, 000000,
744989,14747, 20140622,   66.0,24,   48.7,24, 1014.6,24,  989.7,24,  10.0,24,   5.2,24,  12.0, 999.9,   79.0 ,  48.0 , 0.00G,999.9, 000000,
744989,14747, 20140623,   71.8,24,   57.5,24, 1014.8,21,  990.0,24,   9.8,24,   6.3,24,  13.0,  21.0,   86.0 ,  48.0 , 0.00G,999.9, 010010,
744989,14747, 20140624,   76.5,24,   66.0,24, 1013.1,21,  988.2,24,   9.7,24,  10.4,24,  19.0,  25.1,   87.1 ,  60.1 , 0.06G,999.9, 010010,
744989,14747, 20140625,   70.5,24,   66.9,24, 1012.2,15,  987.7,24,   8.3,24,   4.1,24,   8.9,  19.0,   87.1 ,  68.0 , 0.52G,999.9, 010010,
744989,14747, 20140626,   70.2,24,   64.7,24, 1015.4,16,  990.3,24,   8.0,24,   5.5,24,  11.1, 999.9,   75.9 ,  66.0 , 0.12G,999.9, 010000,
744989,14747, 20140627,   70.1,24,   61.7,24, 1019.3,24,  994.4,24,   9.8,24,   4.3,24,   8.9, 999.9,   81.0 ,  57.9 , 0.01G,999.9, 000000,
744989,14747, 20140628,   75.9,24,   64.2,24, 1020.8,24,  996.0,24,  10.0,24,   5.1,24,   8.9, 999.9,   84.0 ,  57.9 , 0.00G,999.9, 000000,
744989,14747, 20140629,   77.8,24,   66.0,24, 1018.7,22,  993.8,24,   9.7,24,  10.7,24,  18.1,  24.1,   84.9 ,  66.0 , 0.00G,999.9, 000000,
744989,14747, 20140630,   77.0,24,   67.5,24, 1014.0,23,  989.5,24,   9.9,24,   8.4,23,  17.1,  22.0,   88.0 ,  70.0 , 0.20G,999.9, 010000,
744989,14747, 20140701,   78.3,24,   66.7,24, 1007.9,24,  983.5,24,  10.0,24,  11.8,24,  20.0,  33.0,   88.0 ,  71.1 , 0.02G,999.9, 010000,
744989,14747, 20140702,   75.7,24,   65.2,24, 1009.8,22,  985.2,24,  10.0,24,   8.0,24,  13.0,  22.0,   86.0 ,  71.1 , 0.03G,999.9, 010010,
744989,14747, 20140703,   69.5,24,   62.8,24, 1013.8,21,  989.1,24,   9.5,24,   5.6,24,  14.0,  22.9,   82.0 ,  66.0 , 0.06G,999.9, 010000,
744989,14747, 20140704,   64.2,24,   51.8,24, 1022.1,18,  996.1,24,  10.0,24,   9.2,24,  15.9,  25.1,   69.1*,  57.2*, 0.20G,999.9, 000000,
744989,14747, 20140705,   66.0,24,   47.6,24, 1024.0,24,  998.8,24,  10.0,24,   7.3,24,  13.0,  20.0,   75.0 ,  48.9 , 0.00G,999.9, 000000,
744989,14747, 20140706,   69.3,24,   51.8,24, 1016.9,24,  992.0,24,  10.0,24,   8.8,24,  14.0,  24.1,   80.1 ,  48.9 , 0.00G,999.9, 000000,
744989,14747, 20140707,   72.1,24,   62.6,24, 1007.3,18,  982.4,24,   9.5,24,  11.3,24,  15.9,  27.0,   80.1 ,  60.1 , 0.02G,999.9, 010010,
744989,14747, 20140708,   72.9,24,   66.8,24, 1004.6,18,  980.0,24,   8.3,24,   9.8,24,  19.0,  35.0,   79.0 ,  64.9 , 0.39G,999.9, 110010,
744989,14747, 20140709,   68.1,24,   59.3,24, 1009.8,23,  985.0,24,  10.0,24,   9.7,24,  15.9,  27.0,   79.0 ,  63.0 , 0.58G,999.9, 000000,
744989,14747, 20140710,   64.5,24,   52.3,24, 1019.5,24,  994.5,24,  10.0,24,   4.9,24,   9.9, 999.9,   75.0 ,  53.1 , 0.06G,999.9, 000000,
744989,14747, 20140711,   67.1,24,   54.6,24, 1022.7,24,  997.6,24,  10.0,24,   4.5,24,   8.9, 999.9,   79.0 ,  53.1 , 0.00G,999.9, 000000,
744989,14747, 20140712,   70.1,24,   56.1,24, 1020.9,24,  995.9,24,  10.0,24,   4.3,24,  13.0,  17.1,   80.1*,  59.0*, 0.00G,999.9, 000000,
744989,14747, 20140713,   74.5,24,   65.2,24, 1012.3,18,  987.2,24,   8.5,24,  12.5,24,  22.9,  34.0,   81.0 ,  57.9 , 0.36G,999.9, 110010,
744989,14747, 20140714,   72.1,24,   64.9,24, 1010.8,22,  986.3,24,  10.0,24,   6.0,24,   9.9,  15.9,   78.1 ,  64.9 , 0.58G,999.9, 000000,
744989,14747, 20140715,   69.6,24,   60.5,24, 1007.1,24,  982.5,24,   9.3,24,   8.8,24,  19.0,  28.0,   78.1 ,  63.0 , 0.08G,999.9, 010000,
744989,14747, 20140716,   64.5,24,   52.7,24, 1011.3,17,  986.6,24,  10.0,24,   9.8,24,  17.1,  27.0,   75.9 ,  61.0 , 0.00I,999.9, 000000,
744989,14747, 20140717,   63.8,24,   51.6,24, 1017.1,23,  992.0,24,   9.7,24,   7.8,24,  15.0,  24.1,   71.1 ,  53.1 , 0.33G,999.9, 010000,
744989,14747, 20140718,   65.7,24,   50.5,24, 1022.8,24,  997.7,24,  10.0,24,   5.7,24,   8.9,  15.0,   75.9 ,  53.1 , 0.00I,999.9, 000000,
744989,14747, 20140719,   65.4,24,   57.8,24, 1021.5,23,  996.4,24,   9.5,24,   4.3,24,  12.0,  20.0,   75.9 ,  57.0 , 0.00G,999.9, 010000,
744989,14747, 20140720,   69.3,24,   61.1,24, 1018.4,22,  993.6,24,  10.0,24,   8.8,24,  17.1,  22.9,   75.9 ,  61.0 , 0.34G,999.9, 010000,
744989,14747, 20140721,   70.7,24,   63.0,24, 1019.7,24,  994.8,24,   9.0,24,   4.5,24,  11.1, 999.9,   78.1 ,  60.1 , 0.01G,999.9, 000000,
744989,14747, 20140722,   71.2,24,   61.7,24, 1019.0,24,  994.1,24,  10.0,24,   3.9,22,  12.0, 999.9,   82.9 ,  57.0 , 0.00G,999.9, 000000,
744989,14747, 20140723,   73.8,24,   65.6,24, 1013.2,18,  988.7,24,   8.9,23,   9.4,23,  15.0,  22.9,   82.9 ,  57.0 , 0.00G,999.9, 010000,
744989,14747, 20140724,   65.8,24,   51.5,24, 1016.7,23,  991.8,24,  10.0,24,   7.4,24,  12.0,  15.9,   78.1 ,  59.0 , 0.03G,999.9, 000000,
744989,14747, 20140725,   62.9,24,   51.5,24, 1017.4,24,  992.4,24,  10.0,24,   7.0,24,  15.9,  24.1,   73.0 ,  53.1 , 0.00G,999.9, 000000,
744989,14747, 20140726,   68.4,24,   56.3,24, 1013.7,24,  988.8,24,  10.0,24,   7.5,22,  13.0,  19.0,   77.0 ,  54.0 , 0.00G,999.9, 000000,
744989,14747, 20140727,   74.3,24,   64.8,24, 1006.6,19,  982.2,24,   9.5,24,   8.9,24,  17.1,  21.0,   80.1 ,  62.1 , 0.00G,999.9, 000000,
744989,14747, 20140728,   64.4,24,   59.5,24, 1006.8,11,  980.2,24,   8.2,24,   7.4,23,  19.0,  27.0,   80.1 ,  59.0 , 0.76G,999.9, 110010,
744989,14747, 20140729,   62.3,24,   51.1,24, 1013.6,21,  988.5,24,  10.0,24,   8.4,24,  13.0,  22.9,   68.0 ,  57.0 , 1.08G,999.9, 000000,
744989,14747, 20140730,   63.9,24,   54.9,24, 1015.0,23,  990.0,24,  10.0,24,   9.4,24,  14.0,  24.1,   71.1 ,  57.0 , 0.04G,999.9, 010000,
744989,14747, 20140731,   65.5,24,   55.5,24, 1017.0,16,  991.5,24,   9.8,24,   8.9,24,  19.0,  28.9,   73.0 ,  57.0 , 0.84G,999.9, 010010,
744989,14747, 20140801,   70.2,24,   57.0,24, 1019.2,24,  994.3,24,  10.0,24,   7.8,24,  13.0,  22.9,   79.0 ,  57.0 , 0.00I,999.9, 000000,
744989,14747, 20140802,   70.0,24,   61.4,24, 1019.5,19,  994.5,24,   9.5,24,   6.8,24,  18.1,  22.9,   79.0 ,  62.1 , 0.08G,999.9, 010010,
744989,14747, 20140803,   68.1,24,   62.7,24, 1018.8,21,  994.0,24,   9.0,24,   4.1,24,   8.9, 999.9,   79.0 ,  62.1 , 0.19G,999.9, 010000,
744989,14747, 20140804,   70.1,24,   60.3,24, 1018.6,24,  993.7,24,   8.9,24,   5.6,24,  12.0,  17.1,   80.1 ,  61.0 , 0.01G,999.9, 000000,
744989,14747, 20140805,   68.1,24,   61.3,24, 1017.3,23,  992.4,24,   8.7,24,   5.0,24,  22.9,  35.0,   80.1 ,  61.0 , 0.00G,999.9, 110010,
744989,14747, 20140806,   66.6,24,   59.8,24, 1015.7,19,  990.8,24,   9.0,24,   4.3,24,   8.9, 999.9,   73.9 ,  60.1 , 0.74G,999.9, 010000,
744989,14747, 20140807,   64.7,24,   56.8,24, 1017.7,24,  992.7,24,   9.8,24,   3.7,24,  11.1,  15.9,   73.0 ,  55.0 , 0.06G,999.9, 000000,
744989,14747, 20140808,   64.6,24,   54.9,24, 1020.3,24,  995.3,24,   9.8,24,   3.9,24,  11.1, 999.9,   75.0 ,  52.0 , 0.00G,999.9, 000000,
744989,14747, 20140809,   66.4,24,   56.2,24, 1020.5,24,  995.5,24,  10.0,24,   4.6,22,  11.1, 999.9,   78.1 ,  52.0 , 0.00G,999.9, 000000,
744989,14747, 20140810,   71.5,24,   57.5,24, 1019.6,24,  994.7,24,  10.0,24,   5.5,24,   8.9,  18.1,   82.0 ,  53.1 , 0.00G,999.9, 000000,
744989,14747, 20140811,   72.7,24,   59.3,24, 1015.8,24,  991.0,24,  10.0,24,   9.7,24,  15.0,  22.0,   82.9 ,  57.9 , 0.00G,999.9, 010000,
744989,14747, 20140812,   71.1,24,   62.2,24, 1007.6,23,  983.1,24,   9.6,24,  15.3,24,  22.0,  41.0,   81.0*,  64.4*, 0.10G,999.9, 110010,
744989,14747, 20140813,   65.6,24,   58.8,24, 1009.3,18,  984.6,24,   9.8,24,  11.5,24,  18.1,  27.0,   81.0 ,  64.0 , 0.87G,999.9, 010000,
744989,14747, 20140814,   61.2,24,   48.4,24, 1013.1,23,  988.1,24,  10.0,24,  12.2,24,  19.0,  28.9,   68.0 ,  53.1 , 0.04G,999.9, 000000,
744989,14747, 20140815,   63.2,24,   48.5,24, 1014.6,24,  989.6,24,  10.0,24,  13.0,24,  19.0,  28.0,   68.0 ,  53.1 , 0.00G,999.9, 000000,
744989,14747, 20140816,   62.6,24,   50.9,24, 1013.7,24,  988.8,24,  10.0,24,   9.9,24,  18.1,  24.1,   72.0 ,  55.9 , 0.00G,999.9, 010000,
744989,14747, 20140817,   66.2,24,   57.6,24, 1013.9,18,  988.9,24,   9.8,24,   6.8,24,  15.0,  20.0,   72.0 ,  55.9 , 0.19G,999.9, 010010,
744989,14747, 20140818,   63.8,24,   56.4,24, 1013.9,20,  989.1,24,   9.8,24,   4.3,24,   8.9, 999.9,   73.0 ,  54.0 , 0.00G,999.9, 000000,
744989,14747, 20140819,   65.6,24,   57.4,24, 1011.0,24,  986.1,24,   9.9,24,   4.3,24,  12.0, 999.9,   78.1 ,  54.0 , 0.00G,999.9, 000000,
744989,14747, 20140820,   70.7,24,   62.6,24, 1011.5,24,  986.8,24,  10.0,24,   7.2,24,  15.0,  24.1,   79.0 ,  54.0 , 0.00G,999.9, 010000,
744989,14747, 20140821,   71.9,24,   65.0,24, 1014.3,24,  989.6,24,  10.0,24,   7.9,24,  15.9,  20.0,   79.0 ,  64.9 , 0.03G,999.9, 000000,
744989,14747, 20140822,   71.0,24,   65.1,24, 1014.9,22,  990.2,24,   8.6,24,   5.2,24,   9.9, 999.9,   78.1 ,  64.0 , 0.02G,999.9, 000000,
744989,14747, 20140823,   69.4,24,   65.0,24, 1016.2,19,  991.5,24,   8.0,24,   6.2,23,   9.9,  21.0,   78.1 ,  63.0 , 0.00G,999.9, 000000,
744989,14747, 20140824,   68.6,24,   61.2,24, 1019.9,24,  995.0,24,  10.0,24,   5.0,23,  13.0,  20.0,   78.1 ,  57.9 , 0.00G,999.9, 000000,
744989,14747, 20140825,   69.1,24,   58.5,24, 1020.6,24,  995.7,24,  10.0,24,   5.3,24,  15.9,  22.0,   82.0 ,  57.9 , 0.00G,999.9, 000000,
744989,14747, 20140826,   74.6,24,   61.3,24, 1018.8,24,  994.0,24,  10.0,24,  12.4,24,  19.0,  28.9,   86.0 ,  59.0 , 0.00G,999.9, 000000,
744989,14747, 20140827,   73.1,24,   64.3,24, 1017.0,22,  992.3,24,  10.0,24,   8.7,24,  15.9,  21.0,   86.0 ,  69.1 , 0.00G,999.9, 000000,
744989,14747, 20140828,   64.8,24,   51.8,24, 1018.7,21,  993.8,24,  10.0,24,   8.8,23,  13.0,  20.0,   75.9 ,  59.0 , 0.00G,999.9, 000000,
